"star","nChar","income","unviersity","nSentence","p.","p..1","very.positive","some.positive","neutral","some.negative","very.negative"
5,1868,67165,1,27,2,0,9,4,12,11,4
3,299,37316,1,7,0,0,1,2,2,1,0
4,1055,98140,1,16,2,0,0,3,4,3,0
4,745,37116,1,9,1,0,3,5,3,1,1
1,298,37316,1,5,0,1,0,0,0,1,0
5,118,80310,0,13,0,0,2,3,0,0,0
4,189,77619,0,3,0,0,1,1,2,0,0
5,302,35934,1,11,0,1,2,3,0,0,0
5,531,55043,1,10,0,0,2,4,1,1,0
1,1070,67165,1,8,0,0,0,1,4,7,7
5,123,55043,1,3,0,0,1,2,1,1,0
5,238,77736,0,7,1,0,1,5,1,1,0
4,215,66000,1,5,0,0,2,5,1,0,0
5,109,37316,1,8,4,0,2,1,0,0,0
5,792,77619,0,9,0,1,2,4,5,2,1
2,128,72569,1,4,0,0,0,1,0,1,0
1,408,45166,0,5,1,0,0,1,2,0,1
3,1490,37316,1,23,0,1,0,6,8,5,3
4,1169,37316,1,11,1,1,3,1,6,3,4
5,510,67165,1,11,1,0,1,6,2,4,0
5,152,35934,1,3,3,0,3,1,0,0,0
4,395,72569,1,5,0,0,0,2,1,3,1
5,96,66000,1,4,2,0,2,0,0,0,0
5,564,55687,1,12,8,0,3,2,1,2,0
3,990,66000,1,11,0,0,3,5,5,1,1
5,833,80310,0,9,3,0,3,3,10,2,0
1,2155,66000,1,27,0,0,1,5,7,11,4
5,1392,66000,1,20,3,0,4,5,7,9,5
5,108,55687,1,3,0,0,4,2,0,0,0
3,1037,38264,1,16,0,0,0,7,1,2,2
3,237,66000,1,9,0,1,0,0,0,1,2
5,361,35934,1,5,0,0,3,2,3,2,0
5,332,83084,0,11,1,0,1,0,0,0,0
2,335,67165,1,6,0,0,0,0,1,0,1
1,118,45166,0,2,0,0,0,0,1,1,2
4,2450,66000,1,36,0,0,11,9,14,14,0
5,2114,80310,0,23,4,0,6,10,6,7,0
4,967,72569,1,21,6,0,2,7,3,7,0
4,376,98140,1,5,1,0,0,0,0,0,1
5,569,66000,1,6,2,0,2,3,1,6,0
4,2306,55687,1,21,2,1,7,8,11,7,1
5,328,77619,0,9,5,0,5,2,0,1,0
4,207,66000,1,3,0,0,0,2,1,2,1
3,773,66000,1,19,3,2,3,2,1,2,1
5,249,55687,1,1,0,0,2,2,5,0,0
5,100,35934,1,3,1,0,1,0,0,0,0
5,117,77736,0,2,0,0,2,1,1,1,0
3,291,35934,1,4,0,0,3,0,1,1,1
5,247,43706,0,5,1,0,2,2,3,0,0
5,713,37316,1,13,3,0,0,4,2,2,0
2,519,66000,1,7,0,0,0,1,4,2,0
5,215,38264,1,11,6,0,1,2,1,1,0
5,309,67165,1,5,1,0,3,2,1,4,0
5,259,72569,1,3,1,0,1,1,1,1,0
2,715,35934,1,12,1,0,4,2,3,0,6
5,369,98140,1,6,3,0,1,4,0,1,0
3,446,66000,1,5,0,0,0,0,3,1,2
5,205,98140,1,8,3,0,2,0,1,2,-1
5,271,26724,1,3,2,0,2,1,1,2,0
4,996,49336,0,17,0,0,1,8,5,5,1
3,243,36695,1,3,1,0,0,3,1,1,0
4,1374,67165,1,29,2,0,5,6,5,7,1
5,571,66000,1,8,0,0,2,1,2,3,0
4,218,55043,1,6,0,0,0,0,1,1,1
5,849,66000,1,8,2,0,3,3,0,3,0
5,298,35934,1,3,0,0,3,3,1,1,0
3,213,66000,1,5,0,0,1,0,2,2,0
3,517,66000,1,8,0,0,0,1,0,5,2
4,526,66000,1,7,0,0,6,2,1,0,0
5,607,55043,1,10,0,0,1,5,2,1,0
5,487,66000,1,9,2,0,4,1,5,4,0
4,838,45166,0,6,0,0,4,4,4,0,0
5,404,36695,1,15,0,0,2,2,3,1,0
1,124,80310,0,3,0,0,0,0,0,4,0
1,359,77619,0,6,0,0,1,1,1,3,2
3,453,49336,0,11,0,0,2,4,3,2,3
1,307,37316,1,8,6,0,0,1,1,3,2
5,705,66000,1,11,1,0,2,1,3,3,1
5,89,45166,0,2,1,0,0,1,0,0,0
5,204,55043,1,3,0,0,2,3,0,1,0
5,284,35934,1,8,1,0,3,2,2,2,0
5,797,77619,0,20,5,0,2,7,5,6,0
2,850,77736,0,13,0,0,2,4,3,6,3
1,388,19167,1,5,0,0,0,0,1,5,2
3,326,66000,1,6,0,0,3,1,1,1,0
1,485,72569,1,7,1,1,1,2,2,6,4
2,124,77736,0,3,0,0,1,0,1,0,0
5,214,72569,1,4,0,0,1,3,1,0,0
3,415,77619,0,5,1,0,0,3,1,1,1
2,2178,77736,0,37,0,0,2,5,12,16,2
5,1563,38264,1,23,4,0,5,7,4,5,0
2,248,67165,1,2,0,0,1,0,2,0,0
4,108,45166,0,3,0,0,0,1,1,1,0
5,823,66000,1,11,1,0,5,4,5,2,1
3,179,35934,1,5,0,0,0,1,1,1,1
1,349,35934,1,6,0,0,0,0,1,0,2
5,272,55687,1,4,0,0,0,1,1,0,0
5,169,66000,1,2,0,0,0,1,1,1,0
4,346,66000,1,8,1,0,3,2,0,0,1
1,448,37316,1,8,2,0,0,0,0,2,1
1,2408,66000,1,28,1,3,0,9,13,6,3
2,460,37316,1,8,0,0,1,3,0,3,1
5,820,66000,1,17,11,0,4,2,2,4,0
5,172,35934,1,3,0,0,1,2,0,0,0
1,567,43706,0,11,0,0,0,2,3,3,1
5,1089,37316,1,15,1,0,4,3,5,0,0
4,740,55043,1,13,7,0,4,2,4,3,0
3,444,88716,0,6,0,0,1,3,3,3,1
5,697,77619,0,8,0,0,0,2,6,4,1
2,208,66000,1,5,1,0,2,2,1,0,0
4,756,67165,1,6,0,1,1,4,1,1,1
3,1289,72569,1,16,0,0,2,7,12,6,1
5,263,35934,1,5,0,0,2,1,1,0,0
3,802,98140,1,16,3,0,0,2,6,3,1
4,183,63109,1,2,0,0,0,0,0,1,0
2,941,77619,0,25,3,3,2,2,4,4,4
4,2954,66000,1,49,6,4,6,18,5,12,6
4,482,66000,1,9,1,0,1,1,0,1,0
1,1631,36695,1,37,2,0,0,5,3,11,6
3,794,35934,1,8,0,0,0,1,4,2,2
5,481,63109,1,7,0,0,2,3,2,2,0
5,95,43706,0,2,0,0,2,0,0,1,0
4,820,98140,1,10,3,0,1,5,4,3,1
5,110,55043,1,3,1,0,0,0,0,0,0
5,452,66000,1,7,1,0,4,3,2,1,0
4,388,67165,1,7,0,0,1,4,5,1,0
5,1044,26724,1,22,11,0,6,5,4,4,0
5,220,37316,1,1,0,0,6,2,1,0,0
3,205,77619,0,7,1,0,0,1,2,1,1
5,371,66000,1,6,2,0,1,0,1,0,0
5,448,49336,0,5,0,0,2,2,1,4,1
5,239,72569,1,3,1,0,1,1,0,1,0
3,432,67165,1,6,0,0,0,3,2,1,0
4,1179,66000,1,21,4,0,4,6,7,6,1
5,534,77619,0,6,0,0,1,1,1,2,0
3,1118,66000,1,12,0,0,0,3,5,5,0
5,1156,66000,1,19,7,0,7,6,6,1,0
2,1991,98140,1,39,1,3,2,18,14,8,5
4,250,49336,0,6,0,0,2,1,5,0,0
2,409,67165,1,9,4,0,0,1,1,2,0
4,188,98140,1,4,0,0,1,3,0,1,0
5,207,66000,1,5,3,0,1,1,1,1,0
5,136,55687,1,2,0,0,1,3,0,0,0
3,695,35934,1,8,1,0,1,3,3,4,2
4,941,66000,1,14,0,0,1,8,5,7,1
4,1083,80310,0,15,0,1,4,5,3,7,1
2,137,35934,1,6,0,0,0,0,0,1,0
5,133,35934,1,2,0,0,1,2,0,0,0
5,463,67165,1,8,4,0,5,4,1,0,0
3,963,72569,1,15,0,0,1,6,8,6,2
4,108,49336,0,3,1,1,2,2,0,0,0
5,1382,66000,1,14,5,0,12,9,11,7,1
5,370,109742,0,4,2,0,1,3,6,3,0
3,222,66000,1,4,0,0,1,1,0,0,2
2,438,66000,1,8,0,0,0,1,-1,1,0
3,742,35934,1,16,0,2,2,3,7,5,4
4,1275,66000,1,20,1,0,7,9,6,3,0
5,939,77619,0,9,2,0,5,4,6,2,1
5,179,37116,1,4,2,0,2,2,1,0,0
5,991,66000,1,8,1,0,3,6,3,2,1
3,104,67165,1,3,0,0,0,2,1,0,0
3,372,45166,0,4,0,0,2,3,1,1,1
3,616,66000,1,7,0,0,0,2,4,1,1
5,162,77736,0,4,0,0,1,3,2,0,0
5,4411,77619,0,26,0,0,14,23,27,9,3
5,631,55043,1,9,2,0,8,6,2,0,0
5,601,98140,1,9,2,0,3,2,3,3,0
4,854,77736,0,9,0,0,0,6,3,1,0
2,342,55043,1,7,0,0,1,0,1,4,2
5,927,36695,1,11,1,0,2,7,9,1,1
5,398,77736,0,8,2,0,1,4,6,1,0
5,140,66000,1,2,0,0,1,0,0,0,0
3,399,66000,1,7,0,0,0,0,2,0,2
1,370,37316,1,7,0,0,0,1,1,0,1
5,262,35934,1,5,2,0,2,5,0,1,1
5,376,77143,0,8,3,0,3,4,1,0,1
1,793,98140,1,12,0,0,0,2,3,4,2
4,415,66000,1,8,1,0,2,3,1,1,0
5,391,66000,1,4,1,0,0,1,1,1,0
5,87,66000,1,3,1,0,2,1,1,0,0
5,224,55043,1,4,0,0,1,4,0,2,0
4,305,80310,0,3,2,0,2,0,1,3,1
5,281,83084,0,5,1,0,5,1,1,1,0
5,737,72569,1,5,0,0,2,5,6,1,0
4,772,66000,1,9,1,0,2,6,3,2,1
3,1026,55043,1,14,0,0,1,6,8,5,1
5,60,66000,1,2,2,0,2,0,0,1,0
5,170,45166,0,2,1,0,1,3,0,0,0
4,474,27266,1,21,0,0,3,1,2,4,0
1,163,67165,1,3,0,0,0,1,2,1,1
1,474,83084,0,8,2,1,0,0,4,4,2
5,594,77619,0,5,1,0,2,1,1,0,0
5,669,66000,1,8,5,0,4,3,4,4,0
1,163,49425,0,1,0,0,0,0,0,1,0
4,163,41255,0,3,2,0,1,2,2,1,0
1,360,55687,1,9,0,0,0,0,3,4,1
4,886,46162,1,16,0,1,2,4,6,2,0
5,1212,67165,1,15,8,0,5,13,6,2,0
5,167,77619,0,2,0,0,0,1,0,2,0
3,1383,67165,1,14,0,0,4,5,7,5,2
5,91,37316,1,2,0,0,2,0,0,0,0
3,215,45166,0,7,0,0,0,0,1,3,1
4,198,66000,1,6,0,0,2,4,1,1,0
5,285,55043,1,4,2,0,2,2,3,1,0
5,162,43706,0,3,3,0,3,3,1,0,0
4,149,80310,0,4,0,0,3,2,1,1,0
3,1070,88716,0,25,0,4,2,3,4,7,0
4,2776,55043,1,33,0,1,1,5,13,14,1
2,1053,77736,0,21,1,5,1,7,6,5,2
4,1616,43706,0,24,4,0,2,5,5,9,0
2,249,55687,1,6,0,0,0,0,1,1,2
1,139,49336,0,2,0,0,0,0,0,1,1
4,596,66000,1,5,0,1,0,1,2,4,0
2,169,66000,1,3,0,0,0,0,1,0,0
5,2968,37316,1,42,18,2,10,8,19,9,3
5,1299,98140,1,33,4,0,1,5,11,5,1
3,558,66000,1,8,0,0,0,0,2,4,2
5,323,37316,1,5,1,0,0,3,2,2,0
4,161,63109,1,4,0,0,3,0,2,1,0
5,322,45166,0,7,3,0,2,1,1,1,0
5,587,72569,1,11,4,0,3,3,4,3,0
5,390,37316,1,5,0,0,2,2,4,3,0
4,323,66000,1,8,1,0,1,3,1,2,0
4,110,37316,1,13,2,0,0,0,0,2,0
5,980,66000,1,12,0,0,7,4,9,4,0
1,435,49336,0,8,0,0,0,2,0,1,4
4,1528,77619,0,22,1,0,5,6,6,5,1
4,1887,35934,1,30,9,0,3,14,8,4,2
1,358,66000,1,6,0,0,1,1,1,3,2
4,971,67165,1,11,2,0,1,6,2,3,0
5,667,45166,0,16,0,1,2,2,2,1,0
4,474,66000,1,7,0,0,1,3,1,1,0
2,306,35934,1,6,0,1,0,2,0,0,1
4,214,66000,1,4,0,0,0,2,3,2,0
2,196,49336,0,5,0,0,2,0,1,1,1
2,840,88716,0,11,0,0,1,3,3,3,0
5,2325,80310,0,29,6,0,13,4,8,9,1
1,432,37316,1,11,10,0,0,1,2,1,1
5,291,66000,1,3,2,0,3,2,1,3,0
5,269,55687,1,6,1,0,2,0,0,0,0
4,71,66000,1,3,0,0,1,0,1,1,0
2,190,77619,0,3,0,0,0,0,0,1,0
5,116,66000,1,4,0,0,2,0,0,0,0
3,826,67165,1,14,0,0,2,4,3,4,3
4,383,72569,1,4,0,0,0,1,1,2,1
5,741,67165,1,9,0,0,2,4,3,3,1
4,1329,72569,1,15,2,1,8,7,12,5,1
5,140,55043,1,5,0,0,2,2,0,1,0
4,234,66000,1,6,0,0,1,1,2,1,1
4,452,72569,1,7,0,0,2,5,3,3,0
5,403,72569,1,6,3,0,2,1,3,0,0
4,130,43706,0,4,3,0,1,0,0,0,1
5,169,66000,1,5,0,0,2,0,0,1,0
5,1024,66000,1,14,3,0,2,6,6,5,0
4,848,67165,1,12,0,0,4,2,3,3,0
3,1780,35934,1,18,3,0,2,4,8,10,7
4,229,35934,1,10,6,0,1,1,1,0,0
4,849,66000,1,10,5,0,4,10,1,7,2
5,453,55043,1,12,4,0,0,6,2,0,1
4,797,26724,1,8,1,0,2,3,2,3,0
5,611,37316,1,7,2,0,5,4,2,1,0
4,244,35934,1,4,1,0,1,1,0,0,0
5,221,66000,1,5,2,0,3,0,1,1,0
5,524,83084,0,6,2,0,2,0,2,4,0
5,616,66000,1,7,0,0,2,5,10,1,0
1,364,49336,0,14,6,0,0,2,1,2,1
3,365,66000,1,4,0,0,2,1,0,4,0
5,667,35934,1,6,0,0,1,0,3,3,2
2,177,80310,0,6,1,0,0,1,1,1,1
1,240,83084,0,8,2,0,0,1,2,0,1
4,629,66000,1,10,0,1,2,4,2,0,0
3,988,67165,1,11,0,0,2,4,5,4,0
4,448,67165,1,7,1,0,3,1,2,5,0
5,109,80310,0,5,2,0,1,0,0,1,0
5,759,35934,1,9,1,0,2,2,2,6,0
3,1458,66000,1,18,3,0,4,6,6,11,1
5,391,66000,1,7,2,0,2,1,2,2,0
1,755,66000,1,18,3,1,0,1,1,7,0
1,205,49336,0,4,0,0,0,0,0,0,1
1,711,45166,0,9,0,0,0,1,0,3,2
2,56,45166,0,2,0,0,0,0,1,1,1
5,161,30413,1,2,0,0,0,1,0,0,0
4,124,66000,1,3,1,0,1,1,0,2,0
5,246,66000,1,6,0,0,3,1,0,0,0
5,516,83084,0,14,3,0,4,0,2,4,0
4,290,49425,0,9,1,0,5,2,1,1,0
4,304,66000,1,7,0,0,1,2,0,0,0
5,887,67165,1,12,1,0,2,5,2,4,1
4,322,77619,0,6,0,0,2,5,0,1,0
1,563,55043,1,1,0,0,1,3,1,2,1
1,274,45166,0,5,0,0,0,2,0,0,2
5,600,35934,1,10,6,0,3,3,3,6,1
2,195,35934,1,3,0,0,-1,1,1,1,0
5,373,45166,0,6,3,0,3,2,2,0,0
4,642,67165,1,9,2,0,0,2,3,5,0
5,231,77619,0,5,4,0,1,2,1,0,0
2,1393,67165,1,27,1,1,7,2,9,6,4
4,794,66000,1,6,0,0,3,3,7,3,1
5,457,77736,0,8,2,0,1,8,2,1,1
1,236,66000,1,5,0,0,0,0,0,1,2
4,614,37116,1,9,6,0,6,1,5,1,0
5,181,72569,1,4,1,1,2,0,1,0,0
1,353,66000,1,6,0,0,1,1,0,2,1
2,726,35934,1,12,0,2,3,4,3,3,0
2,3441,72569,1,35,1,0,4,10,13,17,5
1,3149,63109,1,41,3,1,1,3,7,13,5
4,639,55687,1,11,2,0,3,4,2,1,0
5,94,37316,1,3,1,0,1,1,0,1,0
5,547,63109,1,19,14,0,4,5,6,3,0
4,651,55043,1,8,1,0,6,2,3,3,0
5,282,77619,0,5,1,0,3,1,1,0,0
4,727,49336,0,10,3,0,5,3,4,4,0
5,462,67165,1,8,4,0,2,10,2,1,0
4,123,80310,0,3,0,0,1,2,0,1,0
4,266,77619,0,4,0,0,3,1,2,1,0
4,483,67165,1,8,0,0,3,3,6,3,0
5,432,55043,1,9,8,0,6,7,7,3,0
2,402,77736,0,5,0,0,2,1,0,4,0
4,223,66000,1,5,2,0,3,0,0,0,0
5,103,55043,1,3,3,0,1,1,0,0,0
2,1130,66000,1,9,0,0,4,3,3,7,0
4,290,37316,1,8,0,0,4,4,0,3,0
1,645,66000,1,8,0,0,1,1,4,4,3
2,723,77619,0,16,0,0,0,0,2,3,1
4,550,41255,0,19,1,2,6,1,2,0,0
2,372,80310,0,6,0,0,1,2,2,2,0
5,1124,66000,1,6,2,0,3,4,4,3,1
5,304,35934,1,3,0,0,3,2,1,0,0
4,184,88716,0,4,1,0,3,1,3,1,0
3,537,77736,0,6,0,0,2,0,2,6,1
3,398,37316,1,10,1,0,0,0,0,2,0
5,352,83084,0,5,1,0,2,4,2,1,0
5,240,80310,0,6,0,0,2,2,4,0,0
4,1261,98140,1,11,4,1,8,6,2,3,2
5,179,55043,1,3,0,0,1,1,1,1,0
5,332,66000,1,2,2,0,1,0,1,0,0
4,446,35934,1,8,1,0,0,7,1,3,0
3,265,77736,0,6,0,0,2,0,1,2,0
5,518,26724,1,6,0,1,4,3,3,2,1
5,1620,67165,1,24,7,0,6,6,7,7,0
3,161,37316,1,8,2,0,1,0,0,2,1
3,735,66000,1,8,0,0,0,2,5,2,1
1,938,63109,1,11,0,0,0,3,3,2,3
5,521,35934,1,8,0,0,2,4,2,0,1
4,443,66000,1,6,0,0,2,4,1,0,1
2,118,66000,1,3,2,0,0,1,-1,0,0
5,414,66000,1,6,1,0,1,0,1,2,0
5,285,55043,1,5,0,0,2,3,0,1,0
5,274,77619,0,7,1,0,2,0,0,4,0
4,466,35934,1,9,3,0,2,4,1,2,0
1,159,49865,0,4,1,0,0,0,1,2,1
5,119,66000,1,2,0,0,0,1,2,1,0
3,383,55043,1,6,0,0,0,0,2,1,0
5,1105,55043,1,19,1,0,3,7,4,2,0
1,853,66000,1,13,0,0,4,3,5,3,4
5,1354,26724,1,32,0,0,4,7,10,4,1
5,114,80310,0,1,1,0,3,1,0,0,0
1,333,45166,0,4,0,0,0,0,1,4,0
3,1022,55043,1,13,1,0,2,4,4,6,1
3,363,72569,1,4,0,0,1,1,1,1,0
3,370,66000,1,3,0,0,0,4,2,1,1
4,988,49336,0,12,4,0,2,6,1,5,0
5,86,66000,1,2,1,0,0,0,0,0,0
3,1357,80310,0,24,3,0,3,3,3,7,3
2,1016,55043,1,21,2,0,5,3,6,4,4
5,249,37316,1,4,3,0,5,0,2,2,0
5,534,55043,1,7,0,0,2,1,2,3,1
3,516,45166,0,6,0,0,2,1,1,2,0
5,119,72569,1,2,0,0,0,1,1,0,0
5,236,80310,0,6,2,0,4,2,0,0,0
4,706,67165,1,11,0,0,2,2,3,4,0
5,1531,67165,1,22,2,0,11,4,8,2,0
5,140,49425,0,10,6,0,2,4,1,1,0
4,435,63109,1,5,2,0,1,3,2,1,1
5,309,66000,1,4,2,0,1,3,3,0,0
3,411,80310,0,7,0,1,0,2,6,1,1
5,480,66000,1,10,3,0,2,7,0,1,0
5,245,55043,1,5,0,0,2,1,1,0,0
4,1554,77736,0,23,0,0,1,2,4,5,4
5,175,55043,1,4,1,0,3,3,2,0,0
4,368,37316,1,8,1,0,0,1,1,1,0
5,359,35934,1,5,1,0,4,3,1,0,0
5,451,55043,1,11,1,0,0,3,0,1,0
4,554,55043,1,7,3,0,4,3,1,1,0
1,164,66000,1,3,1,0,0,2,1,3,0
5,92,35934,1,3,2,0,0,1,1,1,0
1,664,77736,0,9,0,0,0,1,2,1,1
2,985,66000,1,11,0,1,0,2,2,4,4
1,436,46162,1,7,0,0,0,0,0,4,2
5,277,55043,1,5,0,0,3,2,0,0,0
4,361,55687,1,4,0,0,1,2,1,3,0
1,290,43706,0,4,1,0,0,1,1,1,4
5,154,72569,1,3,0,0,0,0,0,0,0
4,423,66000,1,6,0,0,2,2,1,3,1
2,1507,66000,1,19,2,1,1,1,4,10,4
5,225,77736,0,4,0,0,2,2,3,1,0
5,133,72569,1,5,1,0,3,2,1,0,0
5,930,37316,1,51,9,0,7,2,7,5,0
5,772,36695,1,15,0,0,8,4,5,4,0
4,694,98140,1,9,1,0,3,6,2,1,0
5,129,77619,0,4,0,0,2,2,0,0,0
3,102,66000,1,4,1,0,0,1,0,0,0
4,914,66000,1,10,0,0,4,2,5,3,2
5,310,55043,1,5,2,0,1,0,0,3,0
5,696,49336,0,11,7,0,2,10,7,1,0
4,97,37316,1,1,0,0,0,0,0,0,0
3,35,55043,1,1,0,0,1,0,0,0,0
2,941,77619,0,7,0,0,0,0,5,5,4
4,298,77736,0,4,0,0,1,5,2,1,0
3,701,67165,1,6,0,0,2,3,7,2,0
1,743,80310,0,18,0,6,0,3,3,1,2
5,999,43706,0,9,0,0,1,6,6,4,0
4,99,67165,1,2,0,0,0,0,0,1,0
5,110,77619,0,5,3,0,1,0,1,0,0
5,674,35934,1,11,5,0,3,1,9,1,0
4,604,66000,1,11,0,0,2,3,0,2,0
5,438,66000,1,6,0,0,5,2,1,1,0
5,534,83084,0,6,0,0,0,4,4,0,0
5,886,77619,0,9,0,0,8,5,0,0,-1
3,135,77736,0,2,1,0,2,0,0,1,0
4,1212,66000,1,14,0,0,7,3,7,6,0
4,711,67165,1,11,1,0,4,5,5,1,0
5,250,55043,1,5,1,0,5,1,0,0,0
5,189,35934,1,3,1,0,2,1,0,0,0
5,139,66000,1,3,0,0,0,0,0,0,1
3,699,80310,0,9,2,0,3,3,3,2,1
5,199,66000,1,6,1,0,1,1,1,0,0
4,1374,77736,0,20,1,0,3,9,12,1,2
4,215,35934,1,5,0,0,0,2,1,0,0
3,362,35934,1,6,0,0,0,3,0,4,0
4,1427,49865,0,21,0,2,1,7,9,7,1
5,127,80310,0,3,0,0,1,1,0,0,0
1,231,63109,1,3,0,0,0,1,0,2,0
5,470,55687,1,8,0,0,1,5,7,0,0
4,682,66000,1,7,1,0,7,2,5,4,0
1,413,88716,0,6,0,0,0,0,1,3,5
3,559,67165,1,4,1,0,3,2,4,1,0
5,1053,55043,1,13,0,0,8,11,4,4,0
5,190,38264,1,6,0,0,2,2,3,0,0
1,3074,37316,1,48,2,2,4,5,15,15,15
4,137,66000,1,4,0,0,0,2,0,0,0
5,153,66000,1,5,3,0,0,1,0,0,0
4,353,77736,0,5,2,0,2,0,2,0,0
1,708,41255,0,12,3,3,0,2,6,2,2
5,427,66000,1,7,0,0,3,7,1,6,1
4,241,77736,0,2,1,0,0,0,0,4,0
3,1105,77736,0,14,0,0,4,4,6,1,2
5,186,26724,1,10,6,0,5,1,2,0,0
3,65,80310,0,2,0,0,0,0,0,0,0
5,304,67165,1,5,1,0,2,2,1,1,0
5,1408,41255,0,19,9,0,5,4,9,4,2
2,2026,37316,1,27,1,0,1,11,6,12,3
5,554,66000,1,10,3,0,3,2,2,1,0
4,408,35934,1,4,0,0,2,4,0,4,0
3,373,77736,0,6,0,0,0,2,4,1,2
4,1201,37316,1,15,1,0,4,4,8,5,1
5,141,55687,1,3,0,0,1,0,2,0,0
4,494,37316,1,9,1,0,0,3,2,1,0
3,1537,67165,1,15,0,0,2,5,5,3,2
5,340,77736,0,6,1,0,0,2,2,2,0
5,106,66000,1,3,1,0,1,2,0,0,0
5,1140,66000,1,23,5,0,0,3,3,5,1
5,329,45166,0,5,2,0,1,0,1,1,1
3,2156,66000,1,30,3,1,4,3,10,11,0
4,299,66000,1,5,0,0,2,2,1,1,0
2,2084,49336,0,28,0,1,1,9,8,17,1
3,683,67165,1,10,0,0,0,3,2,4,1
3,303,49865,0,6,2,0,0,1,2,2,0
4,323,77736,0,6,1,0,3,4,3,1,0
1,1538,55687,1,14,0,0,1,5,3,7,1
5,341,66000,1,6,0,0,1,1,2,3,0
1,643,35934,1,10,2,2,1,3,2,7,2
5,538,66000,1,11,0,0,4,6,2,1,0
5,59,37316,1,1,1,0,1,0,0,0,0
5,539,67165,1,13,5,0,4,3,5,3,0
5,352,66000,1,9,2,0,2,2,4,2,0
5,273,109742,0,5,0,0,1,2,4,2,0
5,236,30413,1,6,1,0,2,3,2,0,1
5,291,55043,1,9,3,0,2,1,2,2,0
4,218,55043,1,2,0,0,3,0,0,2,0
5,337,77736,0,7,0,0,2,5,2,0,0
5,209,45166,0,5,2,0,0,2,0,0,-1
4,459,55687,1,9,1,0,2,5,3,1,0
3,806,55043,1,12,0,0,7,5,2,3,1
4,220,80310,0,3,0,0,0,0,-1,0,0
5,456,83084,0,8,0,0,1,3,0,1,0
4,564,83084,0,8,0,0,0,2,4,4,2
3,143,83084,0,3,1,0,1,2,1,1,0
4,231,77619,0,4,0,0,1,2,2,0,0
5,155,98140,1,4,0,0,1,3,0,1,0
4,912,66000,1,10,2,0,2,2,1,3,2
5,402,55043,1,7,4,0,1,0,1,0,0
5,346,55687,1,14,3,4,4,1,1,0,0
1,636,66000,1,48,0,2,0,0,1,2,3
5,214,77736,0,6,0,0,5,4,0,0,0
4,1048,66000,1,19,3,1,2,4,7,3,1
5,357,35934,1,8,0,0,2,0,1,2,0
5,274,55687,1,5,2,0,3,0,5,2,0
3,495,55687,1,8,0,0,1,2,2,3,0
5,1125,66000,1,11,1,0,5,5,3,8,0
1,207,55043,1,7,0,1,1,1,0,0,2
4,1136,55043,1,14,0,0,5,2,5,1,0
4,2647,66000,1,31,1,3,11,6,17,11,4
1,1210,49336,0,22,0,0,1,1,2,11,4
4,876,67165,1,11,0,0,1,1,2,1,0
1,331,35934,1,6,0,0,0,0,2,4,0
5,604,66000,1,8,5,0,5,2,3,0,0
1,163,83084,0,7,1,0,0,1,0,3,1
5,1710,66000,1,22,2,0,12,11,5,10,1
4,198,66000,1,3,0,0,3,2,0,2,0
5,255,66000,1,5,1,0,3,5,1,0,-1
4,964,55687,1,13,2,0,3,1,9,4,2
5,1642,37316,1,15,2,0,6,3,5,3,0
5,1042,77736,0,11,9,0,3,4,3,2,0
3,1164,66000,1,20,0,0,3,0,7,5,2
1,656,66000,1,14,5,0,0,2,1,2,1
2,1124,66000,1,14,0,1,2,4,3,7,0
5,229,66000,1,5,2,0,0,0,0,0,0
3,344,27266,1,5,0,0,0,0,0,0,0
3,127,66000,1,4,0,0,1,0,0,2,0
4,198,45166,0,3,0,0,1,1,2,2,0
4,2587,66000,1,21,5,0,5,7,12,8,1
3,362,83084,0,3,0,0,2,4,3,2,2
5,586,49865,0,16,8,0,3,6,1,1,0
2,570,35934,1,12,0,0,0,5,2,1,3
2,379,36695,1,6,0,0,0,0,0,1,0
2,930,66000,1,16,0,0,1,1,1,5,1
5,765,67165,1,10,0,0,2,3,5,0,0
5,485,77736,0,10,0,0,5,5,2,1,0
5,1047,77619,0,10,1,0,3,5,1,6,1
1,199,55687,1,1,0,0,0,1,1,0,0
4,87,55687,1,3,0,0,1,1,0,1,1
5,217,35934,1,4,1,0,2,1,0,1,0
3,1592,30413,1,16,0,0,1,5,11,11,2
1,497,66000,1,9,0,0,0,1,1,3,3
4,1503,35934,1,27,5,1,1,10,3,7,0
5,303,77619,0,3,0,0,5,1,1,0,0
4,1024,49865,0,14,0,0,2,2,4,6,1
4,500,35934,1,6,2,1,2,4,2,3,0
2,251,63109,1,4,1,0,1,0,0,0,2
5,900,35934,1,14,1,0,3,5,4,1,0
1,236,66000,1,3,0,0,0,1,0,0,0
5,185,67165,1,1,0,0,0,0,0,0,0
5,180,55687,1,4,1,0,2,2,0,0,0
2,177,67165,1,3,0,0,0,2,0,1,0
3,2437,66000,1,22,0,2,1,10,9,5,2
4,1365,66000,1,17,0,0,2,9,6,6,1
4,1266,55043,1,27,4,0,4,9,2,4,0
3,335,72569,1,4,0,0,0,2,3,4,0
4,75,55687,1,2,0,0,0,1,0,1,0
4,389,66000,1,7,0,0,2,0,2,1,0
1,105,66000,1,1,0,0,0,0,0,0,0
4,578,67165,1,9,0,0,1,2,5,4,1
5,407,66000,1,5,1,0,1,3,4,1,0
